"subsample_ID","model","metric","value"
13,"TLP","roc_auc",0.823942838432033
13,"TLP","pr_auc",0.365834083497104
13,"TLP","f1",0.268041237113402
13,"TLP","recall",0.30952380952381
13,"TLP","precision",0.236363636363636
13,"TLP","specificity",0.958742632612967
13,"TLP","mcc",0.235939420327303
15,"Random Forest","balanced_accuracy",0.728183118741059
15,"Random Forest","roc_auc",0.837148307105389
15,"Random Forest","pr_auc",0.37611125991011
15,"Random Forest","f1",0.30379746835443
15,"Random Forest","recall",0.666666666666667
15,"Random Forest","precision",0.19672131147541
15,"Random Forest","specificity",0.789699570815451
15,"Random Forest","mcc",0.274527593069273
15,"SBM","balanced_accuracy",0.663447782546495
15,"SBM","roc_auc",0.630782069623271
15,"SBM","pr_auc",0.320337642877972
15,"SBM","f1",0.198675496688742
15,"SBM","recall",0.833333333333333
15,"SBM","precision",0.112781954887218
15,"SBM","specificity",0.493562231759657
15,"SBM","mcc",0.168988214612351
15,"Matching_Centrality","balanced_accuracy",0.676084883166428
15,"Matching_Centrality","roc_auc",0.814735336194564
15,"Matching_Centrality","pr_auc",0.314715406805125
15,"Matching_Centrality","f1",0.196531791907514
15,"Matching_Centrality","recall",0.944444444444444
15,"Matching_Centrality","precision",0.109677419354839
15,"Matching_Centrality","specificity",0.407725321888412
15,"Matching_Centrality","mcc",0.186966938468321
15,"TLP","balanced_accuracy",0.69206008583691
15,"TLP","roc_auc",0.807343824511206
15,"TLP","pr_auc",0.37611125991011
15,"TLP","f1",0.333333333333333
15,"TLP","recall",0.5
15,"TLP","precision",0.25
15,"TLP","specificity",0.88412017167382
15,"TLP","mcc",0.282755360464915
17,"Random Forest","balanced_accuracy",0.89114238410596
17,"Random Forest","roc_auc",0.905629139072848
17,"Random Forest","pr_auc",0.355942429636578
17,"Random Forest","f1",0.482758620689655
17,"Random Forest","recall",0.875
17,"Random Forest","precision",0.333333333333333
17,"Random Forest","specificity",0.907284768211921
17,"Random Forest","mcc",0.505067182857429
17,"SBM","balanced_accuracy",0.317880794701987
17,"SBM","roc_auc",0.689155629139073
17,"SBM","pr_auc",0.327929438595142
17,"SBM","f1",0
17,"SBM","recall",0
17,"SBM","precision",0
17,"SBM","specificity",0.635761589403974
17,"SBM","mcc",-0.167386795406978
17,"Matching_Centrality","balanced_accuracy",0.679221854304636
17,"Matching_Centrality","roc_auc",0.824503311258278
17,"Matching_Centrality","pr_auc",0.314342411089216
17,"Matching_Centrality","f1",0.150537634408602
17,"Matching_Centrality","recall",0.875
17,"Matching_Centrality","precision",0.0823529411764706
17,"Matching_Centrality","specificity",0.483443708609272
17,"Matching_Centrality","mcc",0.15708297091044
17,"TLP","balanced_accuracy",0.552566225165563
17,"TLP","roc_auc",0.825331125827815
17,"TLP","pr_auc",0.363501882070382
17,"TLP","f1",0.166666666666667
17,"TLP","recall",0.125
17,"TLP","precision",0.25
17,"TLP","specificity",0.980132450331126
17,"TLP","mcc",0.146748749470151
19,"Random Forest","balanced_accuracy",0.418604651162791
19,"Random Forest","roc_auc",0.732558139534884
19,"Random Forest","pr_auc",0.360341504391041
19,"Random Forest","f1",0
19,"Random Forest","recall",0
19,"Random Forest","precision",0
19,"Random Forest","specificity",0.837209302325581
19,"Random Forest","mcc",-0.102814515144083
19,"SBM","balanced_accuracy",0.467441860465116
19,"SBM","roc_auc",0.512790697674419
19,"SBM","pr_auc",0.361789881086085
19,"SBM","f1",0.0851063829787234
19,"SBM","recall",0.4
19,"SBM","precision",0.0476190476190476
19,"SBM","specificity",0.534883720930233
19,"SBM","mcc",-0.0297646731824272
19,"Matching_Centrality","balanced_accuracy",0.415116279069767
19,"Matching_Centrality","roc_auc",0.691860465116279
19,"Matching_Centrality","pr_auc",0.328227049950803
19,"Matching_Centrality","f1",0.0714285714285714
19,"Matching_Centrality","recall",0.4
19,"Matching_Centrality","precision",0.0392156862745098
19,"Matching_Centrality","specificity",0.430232558139535
19,"Matching_Centrality","mcc",-0.0779423594710142
19,"TLP","balanced_accuracy",0.441860465116279
19,"TLP","roc_auc",0.682558139534884
19,"TLP","pr_auc",0.360341504391041
19,"TLP","f1",0
19,"TLP","recall",0
19,"TLP","precision",0
19,"TLP","specificity",0.883720930232558
19,"TLP","mcc",-0.0847214279625581
21,"Random Forest","balanced_accuracy",0.712747380675204
21,"Random Forest","roc_auc",0.891946237697111
21,"Random Forest","pr_auc",0.331517746920861
21,"Random Forest","f1",0.22680412371134
21,"Random Forest","recall",0.5
21,"Random Forest","precision",0.146666666666667
21,"Random Forest","specificity",0.925494761350407
21,"Random Forest","mcc",0.237905228749418
21,"SBM","balanced_accuracy",0.50248703566515
21,"SBM","roc_auc",0.525558260133347
21,"SBM","pr_auc",0.323456279406384
21,"SBM","f1",0.0465116279069768
21,"SBM","recall",0.272727272727273
21,"SBM","precision",0.0254237288135593
21,"SBM","specificity",0.732246798603027
21,"SBM","mcc",0.00175260510538478
21,"Matching_Centrality","balanced_accuracy",0.670891099587258
21,"Matching_Centrality","roc_auc",0.671605460895333
21,"Matching_Centrality","pr_auc",0.321691847153051
21,"Matching_Centrality","f1",0.104417670682731
21,"Matching_Centrality","recall",0.590909090909091
21,"Matching_Centrality","precision",0.0572687224669604
21,"Matching_Centrality","specificity",0.750873108265425
21,"Matching_Centrality","mcc",0.121942630566141
21,"TLP","balanced_accuracy",0.663244787808234
21,"TLP","roc_auc",0.781564186686422
21,"TLP","pr_auc",0.331517746920861
21,"TLP","f1",0.140845070422535
21,"TLP","recall",0.454545454545455
21,"TLP","precision",0.0833333333333333
21,"TLP","specificity",0.871944121071013
21,"TLP","mcc",0.148523197459051
23,"Random Forest","balanced_accuracy",0.712926509186352
23,"Random Forest","roc_auc",0.825295275590551
23,"Random Forest","pr_auc",0.350977624348993
23,"Random Forest","f1",0.23728813559322
23,"Random Forest","recall",0.583333333333333
23,"Random Forest","precision",0.148936170212766
23,"Random Forest","specificity",0.84251968503937
23,"Random Forest","mcc",0.231737450528895
23,"SBM","balanced_accuracy",0.580708661417323
23,"SBM","roc_auc",0.465387139107612
23,"SBM","pr_auc",0.341600900169693
23,"SBM","f1",0.115384615384615
23,"SBM","recall",0.5
23,"SBM","precision",0.0652173913043478
23,"SBM","specificity",0.661417322834646
23,"SBM","mcc",0.0704350915815569
23,"Matching_Centrality","balanced_accuracy",0.586614173228347
23,"Matching_Centrality","roc_auc",0.53510498687664
23,"Matching_Centrality","pr_auc",0.337308458166045
23,"Matching_Centrality","f1",0.118811881188119
23,"Matching_Centrality","recall",0.5
23,"Matching_Centrality","precision",0.0674157303370786
23,"Matching_Centrality","specificity",0.673228346456693
23,"Matching_Centrality","mcc",0.0761982162123722
23,"TLP","balanced_accuracy",0.547900262467192
23,"TLP","roc_auc",0.647145669291339
23,"TLP","pr_auc",0.37243708261685
23,"TLP","f1",0.125
23,"TLP","recall",0.166666666666667
23,"TLP","precision",0.1
23,"TLP","specificity",0.929133858267717
23,"TLP","mcc",0.0754037281011544
25,"Random Forest","balanced_accuracy",0.724025974025974
25,"Random Forest","roc_auc",0.82711038961039
25,"Random Forest","pr_auc",0.377948741123785
25,"Random Forest","f1",0.244897959183673
25,"Random Forest","recall",0.857142857142857
25,"Random Forest","precision",0.142857142857143
25,"Random Forest","specificity",0.590909090909091
25,"Random Forest","mcc",0.235698134930414
25,"SBM","balanced_accuracy",0.413149350649351
25,"SBM","roc_auc",0.629058441558442
25,"SBM","pr_auc",0.339574928006441
25,"SBM","f1",0.0952380952380952
25,"SBM","recall",0.428571428571429
25,"SBM","precision",0.0535714285714286
25,"SBM","specificity",0.397727272727273
25,"SBM","mcc",-0.0922501550100422
25,"Matching_Centrality","balanced_accuracy",0.44724025974026
25,"Matching_Centrality","roc_auc",0.506493506493506
25,"Matching_Centrality","pr_auc",0.340881598267984
25,"Matching_Centrality","f1",0.105263157894737
25,"Matching_Centrality","recall",0.428571428571429
25,"Matching_Centrality","precision",0.06
25,"Matching_Centrality","specificity",0.465909090909091
25,"Matching_Centrality","mcc",-0.0552117790724094
25,"TLP","balanced_accuracy",0.612012987012987
25,"TLP","roc_auc",0.475649350649351
25,"TLP","pr_auc",0.393140761295227
25,"TLP","f1",0.214285714285714
25,"TLP","recall",0.428571428571429
25,"TLP","precision",0.142857142857143
25,"TLP","specificity",0.795454545454545
25,"TLP","mcc",0.141046795304349
27,"Random Forest","balanced_accuracy",0.880281690140845
27,"Random Forest","roc_auc",0.859154929577465
27,"Random Forest","pr_auc",0.381888005382969
27,"Random Forest","f1",0.413793103448276
27,"Random Forest","recall",1
27,"Random Forest","precision",0.260869565217391
27,"Random Forest","specificity",0.76056338028169
27,"Random Forest","mcc",0.445429947729555
27,"SBM","balanced_accuracy",0.522887323943662
27,"SBM","roc_auc",0.460093896713615
27,"SBM","pr_auc",0.321748945290516
27,"SBM","f1",0.148760330578512
27,"SBM","recall",0.75
27,"SBM","precision",0.0825688073394495
27,"SBM","specificity",0.295774647887324
27,"SBM","mcc",0.0269798978862287
27,"Matching_Centrality","balanced_accuracy",0.680164319248826
27,"Matching_Centrality","roc_auc",0.820129107981221
27,"Matching_Centrality","pr_auc",0.321936434187412
27,"Matching_Centrality","f1",0.215686274509804
27,"Matching_Centrality","recall",0.916666666666667
27,"Matching_Centrality","precision",0.122222222222222
27,"Matching_Centrality","specificity",0.443661971830986
27,"Matching_Centrality","mcc",0.195984774793771
27,"TLP","balanced_accuracy",0.582746478873239
27,"TLP","roc_auc",0.831572769953052
27,"TLP","pr_auc",0.381888005382969
27,"TLP","f1",0.222222222222222
27,"TLP","recall",0.25
27,"TLP","precision",0.2
27,"TLP","specificity",0.915492957746479
27,"TLP","mcc",0.149610227539483
29,"Random Forest","balanced_accuracy",0.788924930491196
29,"Random Forest","roc_auc",0.917516218721038
29,"Random Forest","pr_auc",0.343841388809395
29,"Random Forest","f1",0.3
29,"Random Forest","recall",0.692307692307692
29,"Random Forest","precision",0.191489361702128
29,"Random Forest","specificity",0.885542168674699
29,"Random Forest","mcc",0.3207736383593
29,"SBM","balanced_accuracy",0.527455977757183
29,"SBM","roc_auc",0.55421686746988
29,"SBM","pr_auc",0.32051189399475
29,"SBM","f1",0.0779220779220779
29,"SBM","recall",0.461538461538462
29,"SBM","precision",0.0425531914893617
29,"SBM","specificity",0.593373493975904
29,"SBM","mcc",0.02127075904636
29,"Matching_Centrality","balanced_accuracy",0.6217562557924
29,"Matching_Centrality","roc_auc",0.725556070435588
29,"Matching_Centrality","pr_auc",0.318241496402572
29,"Matching_Centrality","f1",0.105263157894737
29,"Matching_Centrality","recall",0.692307692307692
29,"Matching_Centrality","precision",0.0569620253164557
29,"Matching_Centrality","specificity",0.551204819277108
29,"Matching_Centrality","mcc",0.0930706294840222
29,"TLP","balanced_accuracy",0.736098239110287
29,"TLP","roc_auc",0.768651529193698
29,"TLP","pr_auc",0.346733774676509
29,"TLP","f1",0.333333333333333
29,"TLP","recall",0.538461538461538
29,"TLP","precision",0.241379310344828
29,"TLP","specificity",0.933734939759036
29,"TLP","mcc",0.324056637556706
31,"Random Forest","balanced_accuracy",0.679824561403509
31,"Random Forest","roc_auc",0.732730263157895
31,"Random Forest","pr_auc",0.422924990692809
31,"Random Forest","f1",0.304761904761905
31,"Random Forest","recall",1
31,"Random Forest","precision",0.179775280898876
31,"Random Forest","specificity",0.359649122807018
31,"Random Forest","mcc",0.254275484617896
31,"SBM","balanced_accuracy",0.479714912280702
31,"SBM","roc_auc",0.566885964912281
31,"SBM","pr_auc",0.327509571227641
31,"SBM","f1",0.2
31,"SBM","recall",0.6875
31,"SBM","precision",0.117021276595745
31,"SBM","specificity",0.271929824561404
31,"SBM","mcc",-0.0297854472378051
31,"Matching_Centrality","balanced_accuracy",0.581688596491228
31,"Matching_Centrality","roc_auc",0.625
31,"Matching_Centrality","pr_auc",0.322290288989713
31,"Matching_Centrality","f1",0.252427184466019
31,"Matching_Centrality","recall",0.8125
31,"Matching_Centrality","precision",0.149425287356322
31,"Matching_Centrality","specificity",0.350877192982456
31,"Matching_Centrality","mcc",0.114080126210235
31,"TLP","balanced_accuracy",0.509320175438597
31,"TLP","roc_auc",0.651041666666667
31,"TLP","pr_auc",0.428230299594941
31,"TLP","f1",0.0909090909090909
31,"TLP","recall",0.0625
31,"TLP","precision",0.166666666666667
31,"TLP","specificity",0.956140350877193
31,"TLP","mcc",0.0291863665381575
33,"Random Forest","balanced_accuracy",0.683832709113608
33,"Random Forest","roc_auc",0.859342488555972
33,"Random Forest","pr_auc",0.368096444680773
33,"Random Forest","f1",0.234042553191489
33,"Random Forest","recall",0.611111111111111
33,"Random Forest","precision",0.144736842105263
33,"Random Forest","specificity",0.756554307116105
33,"Random Forest","mcc",0.202238915201618
33,"SBM","balanced_accuracy",0.615480649188514
33,"SBM","roc_auc",0.667082813150229
33,"SBM","pr_auc",0.326495676585106
33,"SBM","f1",0.157303370786517
33,"SBM","recall",0.777777777777778
33,"SBM","precision",0.0875
33,"SBM","specificity",0.453183520599251
33,"SBM","mcc",0.113218161351989
33,"Matching_Centrality","balanced_accuracy",0.740012484394507
33,"Matching_Centrality","roc_auc",0.864128173116937
33,"Matching_Centrality","pr_auc",0.316281838876374
33,"Matching_Centrality","f1",0.213836477987421
33,"Matching_Centrality","recall",0.944444444444444
33,"Matching_Centrality","precision",0.120567375886525
33,"Matching_Centrality","specificity",0.535580524344569
33,"Matching_Centrality","mcc",0.233541953659724
33,"TLP","balanced_accuracy",0.799313358302122
33,"TLP","roc_auc",0.892009987515605
33,"TLP","pr_auc",0.368096444680773
33,"TLP","f1",0.40625
33,"TLP","recall",0.722222222222222
33,"TLP","precision",0.282608695652174
33,"TLP","specificity",0.876404494382023
33,"TLP","mcc",0.395794825743077
35,"Random Forest","balanced_accuracy",0.816160977665402
35,"Random Forest","roc_auc",0.906131479140329
35,"Random Forest","pr_auc",0.345746610561328
35,"Random Forest","f1",0.285714285714286
35,"Random Forest","recall",0.785714285714286
35,"Random Forest","precision",0.174603174603175
35,"Random Forest","specificity",0.846607669616519
35,"Random Forest","mcc",0.322279628839886
35,"SBM","balanced_accuracy",0.580699536451749
35,"SBM","roc_auc",0.518752633796882
35,"SBM","pr_auc",0.32727940814437
35,"SBM","f1",0.0993788819875776
35,"SBM","recall",0.571428571428571
35,"SBM","precision",0.054421768707483
35,"SBM","specificity",0.589970501474926
35,"SBM","mcc",0.0638958460635797
35,"Matching_Centrality","balanced_accuracy",0.675726927939317
35,"Matching_Centrality","roc_auc",0.664981036662453
35,"Matching_Centrality","pr_auc",0.321605148798388
35,"Matching_Centrality","f1",0.136054421768707
35,"Matching_Centrality","recall",0.714285714285714
35,"Matching_Centrality","precision",0.075187969924812
35,"Matching_Centrality","specificity",0.63716814159292
35,"Matching_Centrality","mcc",0.141545158302493
35,"TLP","balanced_accuracy",0.559629161399073
35,"TLP","roc_auc",0.739780868099452
35,"TLP","pr_auc",0.351001462470948
35,"TLP","f1",0.166666666666667
35,"TLP","recall",0.142857142857143
35,"TLP","precision",0.2
35,"TLP","specificity",0.976401179941003
35,"TLP","mcc",0.140283148386433
37,"Random Forest","balanced_accuracy",0.661056351125163
37,"Random Forest","roc_auc",0.843267621350195
37,"Random Forest","pr_auc",0.338815170143013
37,"Random Forest","f1",0.192771084337349
37,"Random Forest","recall",0.421052631578947
37,"Random Forest","precision",0.125
37,"Random Forest","specificity",0.901060070671378
37,"Random Forest","mcc",0.182929614277854
37,"SBM","balanced_accuracy",0.436349265389622
37,"SBM","roc_auc",0.597870559791705
37,"SBM","pr_auc",0.323649144796157
37,"SBM","f1",0.0408163265306122
37,"SBM","recall",0.263157894736842
37,"SBM","precision",0.0221238938053097
37,"SBM","specificity",0.609540636042403
37,"SBM","mcc",-0.0463465048640859
37,"Matching_Centrality","balanced_accuracy",0.617723637716199
37,"Matching_Centrality","roc_auc",0.609540636042403
37,"Matching_Centrality","pr_auc",0.319101734421626
37,"Matching_Centrality","f1",0.0909090909090909
37,"Matching_Centrality","recall",0.684210526315789
37,"Matching_Centrality","precision",0.048689138576779
37,"Matching_Centrality","specificity",0.551236749116608
37,"Matching_Centrality","mcc",0.0837933386242622
37,"TLP","balanced_accuracy",0.694253301097266
37,"TLP","roc_auc",0.850148781848614
37,"TLP","pr_auc",0.338815170143013
37,"TLP","f1",0.186915887850467
37,"TLP","recall",0.526315789473684
37,"TLP","precision",0.113636363636364
37,"TLP","specificity",0.862190812720848
37,"TLP","mcc",0.192647726946512
39,"Random Forest","balanced_accuracy",0.820841551610782
39,"Random Forest","roc_auc",0.85207100591716
39,"Random Forest","pr_auc",0.356177886002556
39,"Random Forest","f1",0.358974358974359
39,"Random Forest","recall",0.777777777777778
39,"Random Forest","precision",0.233333333333333
39,"Random Forest","specificity",0.863905325443787
39,"Random Forest","mcc",0.375572448578949
39,"SBM","balanced_accuracy",0.433596318211703
39,"SBM","roc_auc",0.567389875082183
39,"SBM","pr_auc",0.361057050148602
39,"SBM","f1",0.0563380281690141
39,"SBM","recall",0.222222222222222
39,"SBM","precision",0.032258064516129
39,"SBM","specificity",0.644970414201183
39,"SBM","mcc",-0.0610747816593518
39,"Matching_Centrality","balanced_accuracy",0.432938856015779
39,"Matching_Centrality","roc_auc",0.552925706771861
39,"Matching_Centrality","pr_auc",0.340952207376981
39,"Matching_Centrality","f1",0.0659340659340659
39,"Matching_Centrality","recall",0.333333333333333
39,"Matching_Centrality","precision",0.0365853658536585
39,"Matching_Centrality","specificity",0.532544378698225
39,"Matching_Centrality","mcc",-0.0589553222667167
39,"TLP","balanced_accuracy",0.642998027613412
39,"TLP","roc_auc",0.372123602892834
39,"TLP","pr_auc",0.358049607611985
39,"TLP","f1",0.3
39,"TLP","recall",0.333333333333333
39,"TLP","precision",0.272727272727273
39,"TLP","specificity",0.952662721893491
39,"TLP","mcc",0.260237615996134
41,"Random Forest","balanced_accuracy",0.592295345104334
41,"Random Forest","roc_auc",0.768860353130016
41,"Random Forest","pr_auc",0.343992366389511
41,"Random Forest","f1",0.148148148148148
41,"Random Forest","recall",0.285714285714286
41,"Random Forest","precision",0.1
41,"Random Forest","specificity",0.898876404494382
41,"Random Forest","mcc",0.113425798396204
41,"SBM","balanced_accuracy",0.502407704654896
41,"SBM","roc_auc",0.55577849117175
41,"SBM","pr_auc",0.335038741639531
41,"SBM","f1",0.0677966101694915
41,"SBM","recall",0.285714285714286
41,"SBM","precision",0.0384615384615385
41,"SBM","specificity",0.719101123595506
41,"SBM","mcc",0.00204392397032385
41,"Matching_Centrality","balanced_accuracy",0.548555377207063
41,"Matching_Centrality","roc_auc",0.553772070626003
