"subsample_ID","model","metric","value"
195,"SBM","balanced_accuracy",0.481884057971015
195,"SBM","roc_auc",0.51213768115942
195,"SBM","pr_auc",0.358127577940256
195,"SBM","f1",0.0792079207920792
195,"SBM","recall",0.333333333333333
195,"SBM","precision",0.0449438202247191
195,"SBM","specificity",0.630434782608696
195,"SBM","mcc",-0.0163119071324628
195,"Matching_Centrality","balanced_accuracy",0.51231884057971
195,"Matching_Centrality","roc_auc",0.527536231884058
195,"Matching_Centrality","pr_auc",0.348895440021014
195,"Matching_Centrality","f1",0.0919540229885057
195,"Matching_Centrality","recall",0.333333333333333
195,"Matching_Centrality","precision",0.0533333333333333
195,"Matching_Centrality","specificity",0.691304347826087
195,"Matching_Centrality","mcc",0.0115655290662417
195,"TLP","balanced_accuracy",0.555434782608696
195,"TLP","roc_auc",0.579710144927536
195,"TLP","pr_auc",0.355249360301905
195,"TLP","f1",0.127659574468085
195,"TLP","recall",0.25
195,"TLP","precision",0.0857142857142857
195,"TLP","specificity",0.860869565217391
195,"TLP","mcc",0.0684301812875364
197,"Random Forest","balanced_accuracy",0.619312169312169
197,"Random Forest","roc_auc",0.661287477954145
197,"Random Forest","pr_auc",0.344310381974955
197,"Random Forest","f1",0.146341463414634
197,"Random Forest","recall",0.4
197,"Random Forest","precision",0.0895522388059701
197,"Random Forest","specificity",0.838624338624339
197,"Random Forest","mcc",0.121579419589725
197,"SBM","balanced_accuracy",0.490476190476191
197,"SBM","roc_auc",0.431481481481481
197,"SBM","pr_auc",0.367440275636246
197,"SBM","f1",0.062992125984252
197,"SBM","recall",0.266666666666667
197,"SBM","precision",0.0357142857142857
197,"SBM","specificity",0.714285714285714
197,"SBM","mcc",-0.00808481440612012
197,"Matching_Centrality","balanced_accuracy",0.485185185185185
197,"Matching_Centrality","roc_auc",0.659876543209877
197,"Matching_Centrality","pr_auc",0.337341806552498
197,"Matching_Centrality","f1",0.0610687022900763
197,"Matching_Centrality","recall",0.266666666666667
197,"Matching_Centrality","precision",0.0344827586206897
197,"Matching_Centrality","specificity",0.703703703703704
197,"Matching_Centrality","mcc",-0.0124465467054273
197,"TLP","balanced_accuracy",0.494708994708995
197,"TLP","roc_auc",0.55626102292769
197,"TLP","pr_auc",0.362177612372365
197,"TLP","f1",0
197,"TLP","recall",0
197,"TLP","precision",0
197,"TLP","specificity",0.989417989417989
197,"TLP","mcc",-0.0202001653592305
199,"Random Forest","balanced_accuracy",0.4625
199,"Random Forest","roc_auc",0.62797619047619
199,"Random Forest","pr_auc",0.360505532932375
199,"Random Forest","f1",0
199,"Random Forest","recall",0
199,"Random Forest","precision",0
199,"Random Forest","specificity",0.925
199,"Random Forest","mcc",-0.06670196805472
199,"SBM","balanced_accuracy",0.354761904761905
199,"SBM","roc_auc",0.680357142857143
199,"SBM","pr_auc",0.361456130504322
199,"SBM","f1",0.0333333333333333
199,"SBM","recall",0.142857142857143
199,"SBM","precision",0.0188679245283019
199,"SBM","specificity",0.566666666666667
199,"SBM","mcc",-0.134430058814798
199,"Matching_Centrality","balanced_accuracy",0.425595238095238
199,"Matching_Centrality","roc_auc",0.705952380952381
199,"Matching_Centrality","pr_auc",0.35436693442034
199,"Matching_Centrality","f1",0.0465116279069767
199,"Matching_Centrality","recall",0.142857142857143
199,"Matching_Centrality","precision",0.0277777777777778
199,"Matching_Centrality","specificity",0.708333333333333
199,"Matching_Centrality","mcc",-0.0753526314794395
199,"TLP","balanced_accuracy",0.4875
199,"TLP","roc_auc",0.684523809523809
199,"TLP","pr_auc",0.3883505679237
199,"TLP","f1",0
199,"TLP","recall",0
199,"TLP","precision",0
199,"TLP","specificity",0.975
199,"TLP","mcc",-0.0375671441898455
201,"Random Forest","balanced_accuracy",0.727272727272727
201,"Random Forest","roc_auc",0.81267217630854
201,"Random Forest","pr_auc",0.390234428379106
201,"Random Forest","f1",0.358974358974359
201,"Random Forest","recall",0.636363636363636
201,"Random Forest","precision",0.25
201,"Random Forest","specificity",0.818181818181818
201,"Random Forest","mcc",0.308508776171148
201,"SBM","balanced_accuracy",0.593073593073593
201,"SBM","roc_auc",0.67129083038174
201,"SBM","pr_auc",0.335646644700255
201,"SBM","f1",0.193548387096774
201,"SBM","recall",0.818181818181818
201,"SBM","precision",0.109756097560976
201,"SBM","specificity",0.367965367965368
201,"SBM","mcc",0.109839077991101
201,"Matching_Centrality","balanced_accuracy",0.628787878787879
201,"Matching_Centrality","roc_auc",0.719795356158992
201,"Matching_Centrality","pr_auc",0.331798200493349
201,"Matching_Centrality","f1",0.215189873417722
201,"Matching_Centrality","recall",0.772727272727273
201,"Matching_Centrality","precision",0.125
201,"Matching_Centrality","specificity",0.484848484848485
201,"Matching_Centrality","mcc",0.14556599427565
201,"TLP","balanced_accuracy",0.678571428571429
201,"TLP","roc_auc",0.806178669815033
201,"TLP","pr_auc",0.394974955536145
201,"TLP","f1",0.418604651162791
201,"TLP","recall",0.409090909090909
201,"TLP","precision",0.428571428571429
201,"TLP","specificity",0.948051948051948
201,"TLP","mcc",0.364758699990638
203,"Random Forest","balanced_accuracy",0.549057262569832
203,"Random Forest","roc_auc",0.666375698324022
203,"Random Forest","pr_auc",0.335375252044051
203,"Random Forest","f1",0.0895522388059701
203,"Random Forest","recall",0.1875
203,"Random Forest","precision",0.0588235294117647
203,"Random Forest","specificity",0.910614525139665
203,"Random Forest","mcc",0.0568386159158305
203,"SBM","balanced_accuracy",0.567388268156425
203,"SBM","roc_auc",0.547544227188082
203,"SBM","pr_auc",0.340814140354799
203,"SBM","f1",0.0794701986754967
203,"SBM","recall",0.375
203,"SBM","precision",0.0444444444444444
203,"SBM","specificity",0.759776536312849
203,"SBM","mcc",0.0525903910427033
203,"Matching_Centrality","balanced_accuracy",0.493191340782123
203,"Matching_Centrality","roc_auc",0.508321694599628
203,"Matching_Centrality","pr_auc",0.336710328437397
203,"Matching_Centrality","f1",0.047244094488189
203,"Matching_Centrality","recall",0.1875
203,"Matching_Centrality","precision",0.027027027027027
203,"Matching_Centrality","specificity",0.798882681564246
203,"Matching_Centrality","mcc",-0.00569857283525571
203,"TLP","balanced_accuracy",0.542946927374302
203,"TLP","roc_auc",0.617143854748603
203,"TLP","pr_auc",0.367794821268152
203,"TLP","f1",0.102564102564103
203,"TLP","recall",0.125
203,"TLP","precision",0.0869565217391304
203,"TLP","specificity",0.960893854748603
203,"TLP","mcc",0.0721119724548319
205,"Random Forest","balanced_accuracy",0.370689655172414
205,"Random Forest","roc_auc",0.672413793103448
205,"Random Forest","pr_auc",0.383225798224629
205,"Random Forest","f1",0
205,"Random Forest","recall",0
205,"Random Forest","precision",0
205,"Random Forest","specificity",0.741379310344828
205,"Random Forest","mcc",-0.164133041074653
205,"SBM","balanced_accuracy",0.479310344827586
205,"SBM","roc_auc",0.48448275862069
205,"SBM","pr_auc",0.423740382173827
205,"SBM","f1",0.1
205,"SBM","recall",0.2
205,"SBM","precision",0.0666666666666667
205,"SBM","specificity",0.758620689655172
205,"SBM","mcc",-0.0262612865719445
205,"Matching_Centrality","balanced_accuracy",0.405172413793103
205,"Matching_Centrality","roc_auc",0.703448275862069
205,"Matching_Centrality","pr_auc",0.372590633934929
205,"Matching_Centrality","f1",0
205,"Matching_Centrality","recall",0
205,"Matching_Centrality","precision",0
205,"Matching_Centrality","specificity",0.810344827586207
205,"Matching_Centrality","mcc",-0.13504100958804
205,"TLP","balanced_accuracy",0.456896551724138
205,"TLP","roc_auc",0.43448275862069
205,"TLP","pr_auc",0.383225798224629
205,"TLP","f1",0
205,"TLP","recall",0
205,"TLP","precision",0
205,"TLP","specificity",0.913793103448276
205,"TLP","mcc",-0.0862068965517241
207,"Random Forest","balanced_accuracy",0.42
207,"Random Forest","roc_auc",0.581111111111111
207,"Random Forest","pr_auc",0.3783117834222
207,"Random Forest","f1",0
207,"Random Forest","recall",0
207,"Random Forest","precision",0
207,"Random Forest","specificity",0.84
207,"Random Forest","mcc",-0.117953564923918
207,"SBM","balanced_accuracy",0.303333333333333
207,"SBM","roc_auc",0.691111111111111
207,"SBM","pr_auc",0.362707192619048
207,"SBM","f1",0.0408163265306122
207,"SBM","recall",0.166666666666667
207,"SBM","precision",0.0232558139534884
207,"SBM","specificity",0.44
207,"SBM","mcc",-0.206414871419689
207,"Matching_Centrality","balanced_accuracy",0.373333333333333
207,"Matching_Centrality","roc_auc",0.776666666666667
207,"Matching_Centrality","pr_auc",0.357147218180799
207,"Matching_Centrality","f1",0
207,"Matching_Centrality","recall",0
207,"Matching_Centrality","precision",0
207,"Matching_Centrality","specificity",0.746666666666667
207,"Matching_Centrality","mcc",-0.156576272251763
207,"TLP","balanced_accuracy",0.406666666666667
207,"TLP","roc_auc",0.716666666666667
207,"TLP","pr_auc",0.381447047474088
207,"TLP","f1",0
207,"TLP","recall",0
207,"TLP","precision",0
207,"TLP","specificity",0.813333333333333
207,"TLP","mcc",-0.129291987031091
209,"Random Forest","balanced_accuracy",0.683372750837228
209,"Random Forest","roc_auc",0.753996934894897
209,"Random Forest","pr_auc",0.333117267509745
209,"Random Forest","f1",0.160611854684512
209,"Random Forest","recall",0.494117647058824
209,"Random Forest","precision",0.0958904109589041
209,"Random Forest","specificity",0.872627854615632
209,"Random Forest","mcc",0.171596315193922
209,"SBM","balanced_accuracy",0.60824929521503
209,"SBM","roc_auc",0.643083647096664
209,"SBM","pr_auc",0.341648653663303
209,"SBM","f1",0.0797962648556876
209,"SBM","recall",0.552941176470588
209,"SBM","precision",0.0430009149130833
209,"SBM","specificity",0.663557413959473
209,"SBM","mcc",0.0734432335724919
209,"Matching_Centrality","balanced_accuracy",0.597547915917734
209,"Matching_Centrality","roc_auc",0.621788734792727
209,"Matching_Centrality","pr_auc",0.325347918786185
209,"Matching_Centrality","f1",0.072108843537415
209,"Matching_Centrality","recall",0.623529411764706
209,"Matching_Centrality","precision",0.0382671480144404
209,"Matching_Centrality","specificity",0.571566420070762
209,"Matching_Centrality","mcc",0.0633612366037473
209,"TLP","balanced_accuracy",0.632454165326471
209,"TLP","roc_auc",0.683425727962462
209,"TLP","pr_auc",0.343102405238358
209,"TLP","f1",0.126159554730983
209,"TLP","recall",0.4
209,"TLP","precision",0.0748898678414097
209,"TLP","specificity",0.864908330652943
209,"TLP","mcc",0.122099035111391
211,"Random Forest","balanced_accuracy",0.639705882352941
211,"Random Forest","roc_auc",0.631433823529412
211,"Random Forest","pr_auc",0.406936277997037
211,"Random Forest","f1",0.296296296296296
211,"Random Forest","recall",0.5
211,"Random Forest","precision",0.210526315789474
211,"Random Forest","specificity",0.779411764705882
211,"Random Forest","mcc",0.198029508595335
211,"SBM","balanced_accuracy",0.466911764705882
211,"SBM","roc_auc",0.578125
211,"SBM","pr_auc",0.341286540677877
211,"SBM","f1",0.166666666666667
211,"SBM","recall",0.625
211,"SBM","precision",0.0961538461538462
211,"SBM","specificity",0.308823529411765
211,"SBM","mcc",-0.0436913796026597
211,"Matching_Centrality","balanced_accuracy",0.558823529411765
211,"Matching_Centrality","roc_auc",0.534926470588235
211,"Matching_Centrality","pr_auc",0.333886013473899
211,"Matching_Centrality","f1",0.210526315789474
211,"Matching_Centrality","recall",0.5
211,"Matching_Centrality","precision",0.133333333333333
211,"Matching_Centrality","specificity",0.617647058823529
211,"Matching_Centrality","mcc",0.0738653875754465
211,"TLP","balanced_accuracy",0.595588235294118
211,"TLP","roc_auc",0.59375
211,"TLP","pr_auc",0.434987548129071
211,"TLP","f1",0.285714285714286
211,"TLP","recall",0.25
211,"TLP","precision",0.333333333333333
211,"TLP","specificity",0.941176470588235
211,"TLP","mcc",0.217575126276488
213,"Random Forest","balanced_accuracy",0.497564935064935
213,"Random Forest","roc_auc",0.530032467532467
213,"Random Forest","pr_auc",0.377948741123785
213,"Random Forest","f1",0.0952380952380952
213,"Random Forest","recall",0.142857142857143
213,"Random Forest","precision",0.0714285714285714
213,"Random Forest","specificity",0.852272727272727
213,"Random Forest","mcc",-0.0035894207687829
213,"SBM","balanced_accuracy",0.441558441558442
213,"SBM","roc_auc",0.599837662337662
213,"SBM","pr_auc",0.35172712029258
213,"SBM","f1",0.103448275862069
213,"SBM","recall",0.428571428571429
213,"SBM","precision",0.0588235294117647
213,"SBM","specificity",0.454545454545455
213,"SBM","mcc",-0.0612393699735098
213,"Matching_Centrality","balanced_accuracy",0.315746753246753
213,"Matching_Centrality","roc_auc",0.70211038961039
213,"Matching_Centrality","pr_auc",0.331348518910573
213,"Matching_Centrality","f1",0.0377358490566038
213,"Matching_Centrality","recall",0.142857142857143
213,"Matching_Centrality","precision",0.0217391304347826
213,"Matching_Centrality","specificity",0.488636363636364
213,"Matching_Centrality","mcc",-0.192645356482927
213,"TLP","balanced_accuracy",0.548701298701299
213,"TLP","roc_auc",0.507305194805195
213,"TLP","pr_auc",0.401770383880952
213,"TLP","f1",0.166666666666667
213,"TLP","recall",0.142857142857143
213,"TLP","precision",0.2
213,"TLP","specificity",0.954545454545455
213,"TLP","mcc",0.113960576459638
215,"Random Forest","balanced_accuracy",0.554597701149425
215,"Random Forest","roc_auc",0.640804597701149
215,"Random Forest","pr_auc",0.396464978129742
215,"Random Forest","f1",0.19047619047619
215,"Random Forest","recall",0.333333333333333
215,"Random Forest","precision",0.133333333333333
215,"Random Forest","specificity",0.775862068965517
215,"Random Forest","mcc",0.0751363865343362
215,"SBM","balanced_accuracy",0.416666666666667
215,"SBM","roc_auc",0.563218390804598
215,"SBM","pr_auc",0.376957752604316
215,"SBM","f1",0.108108108108108
215,"SBM","recall",0.333333333333333
215,"SBM","precision",0.0645161290322581
215,"SBM","specificity",0.5
215,"SBM","mcc",-0.0972076747483304
215,"Matching_Centrality","balanced_accuracy",0.597701149425287
215,"Matching_Centrality","roc_auc",0.591954022988506
215,"Matching_Centrality","pr_auc",0.348509601992076
215,"Matching_Centrality","f1",0.25
215,"Matching_Centrality","recall",0.333333333333333
215,"Matching_Centrality","precision",0.2
215,"Matching_Centrality","specificity",0.862068965517241
215,"Matching_Centrality","mcc",0.156863684168175
215,"TLP","balanced_accuracy",0.557471264367816
215,"TLP","roc_auc",0.60632183908046
215,"TLP","pr_auc",0.396464978129742
215,"TLP","f1",0.2
215,"TLP","recall",0.166666666666667
215,"TLP","precision",0.25
215,"TLP","specificity",0.948275862068966
215,"TLP","mcc",0.138409133089567
217,"Random Forest","balanced_accuracy",0.513257575757576
217,"Random Forest","roc_auc",0.810132575757576
217,"Random Forest","pr_auc",0.362422670594866
217,"Random Forest","f1",0.0909090909090909
217,"Random Forest","recall",0.125
217,"Random Forest","precision",0.0714285714285714
217,"Random Forest","specificity",0.901515151515151
217,"Random Forest","mcc",0.0205152484965555
217,"SBM","balanced_accuracy",0.373106060606061
217,"SBM","roc_auc",0.348011363636364
217,"SBM","pr_auc",0.372881373396023
217,"SBM","f1",0.0338983050847458
217,"SBM","recall",0.125
217,"SBM","precision",0.0196078431372549
217,"SBM","specificity",0.621212121212121
217,"SBM","mcc",-0.122411647655104
217,"Matching_Centrality","balanced_accuracy",0.452651515151515
217,"Matching_Centrality","roc_auc",0.67092803030303
217,"Matching_Centrality","pr_auc",0.369234777652145
217,"Matching_Centrality","f1",0.0526315789473684
217,"Matching_Centrality","recall",0.125
217,"Matching_Centrality","precision",0.0333333333333333
217,"Matching_Centrality","specificity",0.78030303030303
217,"Matching_Centrality","mcc",-0.0535686955444354
217,"TLP","balanced_accuracy",0.549242424242424
217,"TLP","roc_auc",0.676609848484849
217,"TLP","pr_auc",0.362422670594866
217,"TLP","f1",0.133333333333333
217,"TLP","recall",0.25
217,"TLP","precision",0.0909090909090909
217,"TLP","specificity",0.848484848484849
217,"TLP","mcc",0.0628129276807776
219,"Random Forest","balanced_accuracy",0.569699207212809
219,"Random Forest","roc_auc",0.714052541582465
219,"Random Forest","pr_auc",0.335991197251824
219,"Random Forest","f1",0.144927536231884
219,"Random Forest","recall",0.178571428571429
219,"Random Forest","precision",0.121951219512195
219,"Random Forest","specificity",0.960826985854189
219,"Random Forest","mcc",0.116021527278469
219,"SBM","balanced_accuracy",0.514068086429349
219,"SBM","roc_auc",0.468502254002798
219,"SBM","pr_auc",0.339556498706186
219,"SBM","f1",0.0588235294117647
219,"SBM","recall",0.428571428571429
219,"SBM","precision",0.0315789473684211
219,"SBM","specificity",0.599564744287269
219,"SBM","mcc",0.00972340705268627
219,"Matching_Centrality","balanced_accuracy",0.59785481113011
219,"Matching_Centrality","roc_auc",0.548130732162288
219,"Matching_Centrality","pr_auc",0.328504631324416
219,"Matching_Centrality","f1",0.0944881889763779
219,"Matching_Centrality","recall",0.428571428571429
219,"Matching_Centrality","precision",0.0530973451327434
219,"Matching_Centrality","specificity",0.767138193688792
219,"Matching_Centrality","mcc",0.0777726859807424
219,"TLP","balanced_accuracy",0.505887610757034
219,"TLP","roc_auc",0.777086895694077
219,"TLP","pr_auc",0.354802032564322
219,"TLP","f1",0.0392156862745098
219,"TLP","recall",0.0357142857142857
219,"TLP","precision",0.0434782608695652
219,"TLP","specificity",0.976060935799782
219,"TLP","mcc",0.0129570445954012
221,"Random Forest","balanced_accuracy",0.551912568306011
221,"Random Forest","roc_auc",0.639344262295082
221,"Random Forest","pr_auc",0.39261964119748
221,"Random Forest","f1",0.181818181818182
221,"Random Forest","recall",0.333333333333333
221,"Random Forest","precision",0.125
221,"Random Forest","specificity",0.770491803278688
221,"Random Forest","mcc",0.0695341218894177
221,"SBM","balanced_accuracy",0.454918032786885
221,"SBM","roc_auc",0.536885245901639
221,"SBM","pr_auc",0.342488586127625
221,"SBM","f1",0.133333333333333
221,"SBM","recall",0.5
221,"SBM","precision",0.0769230769230769
221,"SBM","specificity",0.409836065573771
221,"SBM","mcc",-0.0521989873667232
221,"Matching_Centrality","balanced_accuracy",0.478142076502732
221,"Matching_Centrality","roc_auc",0.598360655737705
221,"Matching_Centrality","pr_auc",0.348006878528464
221,"Matching_Centrality","f1",0.129032258064516
221,"Matching_Centrality","recall",0.333333333333333
221,"Matching_Centrality","precision",0.08
221,"Matching_Centrality","specificity",0.622950819672131
221,"Matching_Centrality","mcc",-0.0258098089864441
221,"TLP","balanced_accuracy",0.467213114754098
221,"TLP","roc_auc",0.542349726775956
221,"TLP","pr_auc",0.39261964119748
221,"TLP","f1",0
221,"TLP","recall",0
221,"TLP","precision",0
221,"TLP","specificity",0.934426229508197
221,"TLP","mcc",-0.07902607796936
223,"Random Forest","balanced_accuracy",0.640769779044904
223,"Random Forest","roc_auc",0.730775322721153
223,"Random Forest","pr_auc",0.346275233605887
223,"Random Forest","f1",0.154929577464789
223,"Random Forest","recall",0.478260869565217
223,"Random Forest","precision",0.092436974789916
223,"Random Forest","specificity",0.80327868852459
223,"Random Forest","mcc",0.136259544600401
223,"SBM","balanced_accuracy",0.589292785301338
223,"SBM","roc_auc",0.589926348301259
223,"SBM","pr_auc",0.321944948158441
223,"SBM","f1",0.100671140939597
223,"SBM","recall",0.652173913043478
223,"SBM","precision",0.0545454545454545
223,"SBM","specificity",0.526411657559198
223,"SBM","mcc",0.0702185544115153
223,"Matching_Centrality","balanced_accuracy",0.658390749980201
223,"Matching_Centrality","roc_auc",0.666389482854201
223,"Matching_Centrality","pr_auc",0.314768806357172
223,"Matching_Centrality","f1",0.129554655870445
223,"Matching_Centrality","recall",0.695652173913043
223,"Matching_Centrality","precision",0.0714285714285714
223,"Matching_Centrality","specificity",0.621129326047359
223,"Matching_Centrality","mcc",0.12749591495927
223,"TLP","balanced_accuracy",0.667181436604102
223,"TLP","roc_auc",0.752672843905916
223,"TLP","pr_auc",0.346275233605887
223,"TLP","f1",0.194690265486726
223,"TLP","recall",0.478260869565217
223,"TLP","precision",0.122222222222222
223,"TLP","specificity",0.856102003642987
223,"TLP","mcc",0.180394530147847
225,"Random Forest","balanced_accuracy",0.682291666666667
225,"Random Forest","roc_auc",0.781380208333333
225,"Random Forest","pr_auc",0.429455141532387
225,"Random Forest","f1",0.354166666666667
225,"Random Forest","recall",0.708333333333333
225,"Random Forest","precision",0.236111111111111
225,"Random Forest","specificity",0.65625
225,"Random Forest","mcc",0.251586401843567
225,"SBM","balanced_accuracy",0.548958333333333
225,"SBM","roc_auc",0.724739583333333
225,"SBM","pr_auc",0.318717965541137
225,"SBM","f1",0.248587570621469
225,"SBM","recall",0.916666666666667
225,"SBM","precision",0.143790849673203
225,"SBM","specificity",0.18125
225,"SBM","mcc",0.0881040089672002
225,"Matching_Centrality","balanced_accuracy",0.611458333333333
225,"Matching_Centrality","roc_auc",0.744270833333333
225,"Matching_Centrality","pr_auc",0.322408623446648
225,"Matching_Centrality","f1",0.283582089552239
225,"Matching_Centrality","recall",0.791666666666667
225,"Matching_Centrality","precision",0.172727272727273
225,"Matching_Centrality","specificity",0.43125
225,"Matching_Centrality","mcc",0.153107318381098
225,"TLP","balanced_accuracy",0.703125
225,"TLP","roc_auc",0.80625
225,"TLP","pr_auc",0.429455141532387
225,"TLP","f1",0.470588235294118
225,"TLP","recall",0.5
225,"TLP","precision",0.444444444444444
225,"TLP","specificity",0.90625
225,"TLP","mcc",0.386658247217802
227,"Random Forest","balanced_accuracy",0.514773379231211
227,"Random Forest","roc_auc",0.553786574870912
227,"Random Forest","pr_auc",0.358716293449629
227,"Random Forest","f1",0.0952380952380952
227,"Random Forest","recall",0.214285714285714
227,"Random Forest","precision",0.0612244897959184
227,"Random Forest","specificity",0.815261044176707
227,"Random Forest","mcc",0.0170360382551405
227,"SBM","balanced_accuracy",0.496987951807229
227,"SBM","roc_auc",0.540304073436604
227,"SBM","pr_auc",0.327912990424041
227,"SBM","f1",0.0952380952380952
227,"SBM","recall",0.5
227,"SBM","precision",0.0526315789473684
227,"SBM","specificity",0.493975903614458
227,"SBM","mcc",-0.00270494293058902
227,"Matching_Centrality","balanced_accuracy",0.398737808376363
227,"Matching_Centrality","roc_auc",0.567842799770511
227,"Matching_Centrality","pr_auc",0.322053528037109
227,"Matching_Centrality","f1",0.0392156862745098
227,"Matching_Centrality","recall",0.142857142857143
227,"Matching_Centrality","precision",0.0227272727272727
227,"Matching_Centrality","specificity",0.654618473895582
227,"Matching_Centrality","mcc",-0.0963564185087304
227,"TLP","balanced_accuracy",0.429718875502008
227,"TLP","roc_auc",0.548623063683305
227,"TLP","pr_auc",0.358716293449629
227,"TLP","f1",0
227,"TLP","recall",0
227,"TLP","precision",0
227,"TLP","specificity",0.859437751004016
227,"TLP","mcc",-0.0929032576889911
229,"Random Forest","balanced_accuracy",0.548362107127047
229,"Random Forest","roc_auc",0.685701637892873
229,"Random Forest","pr_auc",0.340882568026366
229,"Random Forest","f1",0.0941176470588235
229,"Random Forest","recall",0.222222222222222
229,"Random Forest","precision",0.0597014925373134
229,"Random Forest","specificity",0.874501992031873
229,"Random Forest","mcc",0.0527760422992503
229,"SBM","balanced_accuracy",0.520916334661355
229,"SBM","roc_auc",0.470119521912351
229,"SBM","pr_auc",0.338458257060208
229,"SBM","f1",0.0700389105058366
229,"SBM","recall",0.5
229,"SBM","precision",0.0376569037656904
229,"SBM","specificity",0.541832669322709
229,"SBM","mcc",0.0153444589003929
229,"Matching_Centrality","balanced_accuracy",0.643315626383355
229,"Matching_Centrality","roc_auc",0.552346170872067
229,"Matching_Centrality","pr_auc",0.333901087893884
229,"Matching_Centrality","f1",0.122699386503067
229,"Matching_Centrality","recall",0.555555555555556
229,"Matching_Centrality","precision",0.0689655172413793
229,"Matching_Centrality","specificity",0.731075697211155
229,"Matching_Centrality","mcc",0.116845507168986
229,"TLP","balanced_accuracy",0.530655157149181
229,"TLP","roc_auc",0.620739265161576
229,"TLP","pr_auc",0.357721351161155
229,"TLP","f1",0.0888888888888889
229,"TLP","recall",0.111111111111111
229,"TLP","precision",0.0740740740740741
229,"TLP","specificity",0.950199203187251
229,"TLP","mcc",0.0505145294565966
231,"Random Forest","balanced_accuracy",0.609913793103448
231,"Random Forest","roc_auc",0.688038793103448
231,"Random Forest","pr_auc",0.369373176421389
231,"Random Forest","f1",0.206896551724138
231,"Random Forest","recall",0.375
231,"Random Forest","precision",0.142857142857143
231,"Random Forest","specificity",0.844827586206897
231,"Random Forest","mcc",0.143988537175086
231,"SBM","balanced_accuracy",0.497844827586207
231,"SBM","roc_auc",0.507543103448276
231,"SBM","pr_auc",0.387349683895709
231,"SBM","f1",0.109090909090909
231,"SBM","recall",0.375
231,"SBM","precision",0.0638297872340425
231,"SBM","specificity",0.620689655172414
231,"SBM","mcc",-0.00218268825571775
231,"Matching_Centrality","balanced_accuracy",0.495689655172414
231,"Matching_Centrality","roc_auc",0.563577586206897
231,"Matching_Centrality","pr_auc",0.357406133453078
231,"Matching_Centrality","f1",0.1
231,"Matching_Centrality","recall",0.25
231,"Matching_Centrality","precision",0.0625
231,"Matching_Centrality","specificity",0.741379310344828
231,"Matching_Centrality","mcc",-0.00484001932913979
231,"TLP","balanced_accuracy",0.573275862068966
231,"TLP","roc_auc",0.589978448275862
231,"TLP","pr_auc",0.399046056745447
231,"TLP","f1",0.181818181818182
231,"TLP","recall",0.25
231,"TLP","precision",0.142857142857143
231,"TLP","specificity",0.896551724137931
231,"TLP","mcc",0.113763923031906
233,"Random Forest","balanced_accuracy",0.526736111111111
233,"Random Forest","roc_auc",0.664930555555555
233,"Random Forest","pr_auc",0.358737654809066
233,"Random Forest","f1",0.105263157894737
233,"Random Forest","recall",0.222222222222222
233,"Random Forest","precision",0.0689655172413793
233,"Random Forest","specificity",0.83125
233,"Random Forest","mcc",0.0318453819649007
233,"SBM","balanced_accuracy",0.357986111111111
233,"SBM","roc_auc",0.713541666666667
233,"SBM","pr_auc",0.353651336481423
233,"SBM","f1",0.0434782608695652
233,"SBM","recall",0.222222222222222
233,"SBM","precision",0.0240963855421687
233,"SBM","specificity",0.49375
233,"SBM","mcc",-0.127571537631483
233,"Matching_Centrality","balanced_accuracy",0.439236111111111
233,"Matching_Centrality","roc_auc",0.636111111111111
233,"Matching_Centrality","pr_auc",0.355586807133031
233,"Matching_Centrality","f1",0.0606060606060606
233,"Matching_Centrality","recall",0.222222222222222
233,"Matching_Centrality","precision",0.0350877192982456
233,"Matching_Centrality","specificity",0.65625
233,"Matching_Centrality","mcc",-0.0577178790107959
233,"TLP","balanced_accuracy",0.524305555555556
233,"TLP","roc_auc",0.569791666666667
233,"TLP","pr_auc",0.388389889668296
233,"TLP","f1",0.1
233,"TLP","recall",0.111111111111111
233,"TLP","precision",0.0909090909090909
233,"TLP","specificity",0.9375
233,"TLP","mcc",0.044247822970364
235,"Random Forest","balanced_accuracy",0.496638426861495
235,"Random Forest","roc_auc",0.686557593657703
235,"Random Forest","pr_auc",0.335991197251824
235,"Random Forest","f1",0.0294117647058824
235,"Random Forest","recall",0.0357142857142857
235,"Random Forest","precision",0.025
235,"Random Forest","specificity",0.957562568008705
235,"Random Forest","mcc",-0.00566207597554844
235,"SBM","balanced_accuracy",0.576636095134463
235,"SBM","roc_auc",0.491858386444893
235,"SBM","pr_auc",0.358741268774482
235,"SBM","f1",0.0819112627986348
235,"SBM","recall",0.428571428571429
235,"SBM","precision",0.0452830188679245
235,"SBM","specificity",0.724700761697497
235,"SBM","mcc",0.057834237032816
235,"Matching_Centrality","balanced_accuracy",0.577277320068397
235,"Matching_Centrality","roc_auc",0.498445515311674
235,"Matching_Centrality","pr_auc",0.336358690772044
235,"Matching_Centrality","f1",0.0852713178294574
235,"Matching_Centrality","recall",0.392857142857143
235,"Matching_Centrality","precision",0.0478260869565217
235,"Matching_Centrality","specificity",0.761697497279652
235,"Matching_Centrality","mcc",0.0610513573157005
235,"TLP","balanced_accuracy",0.512669050209855
235,"TLP","roc_auc",0.569796362505829
235,"TLP","pr_auc",0.335991197251824
235,"TLP","f1",0.0571428571428571
235,"TLP","recall",0.142857142857143
235,"TLP","precision",0.0357142857142857
