"subsample_ID","model","metric","value"
7,"SBM","balanced_accuracy",0.431179775280899
7,"SBM","roc_auc",0.635533707865168
7,"SBM","pr_auc",0.322196175729739
7,"SBM","f1",0.129032258064516
7,"SBM","recall",0.75
7,"SBM","precision",0.0705882352941176
7,"SBM","specificity",0.112359550561798
7,"SBM","mcc",-0.114996862893886
7,"Matching_Centrality","balanced_accuracy",0.504213483146067
7,"Matching_Centrality","roc_auc",0.508426966292135
7,"Matching_Centrality","pr_auc",0.321265446573075
7,"Matching_Centrality","f1",0.15
7,"Matching_Centrality","recall",0.75
7,"Matching_Centrality","precision",0.0833333333333333
7,"Matching_Centrality","specificity",0.258426966292135
7,"Matching_Centrality","mcc",0.0052999894000318
7,"TLP","balanced_accuracy",0.471910112359551
7,"TLP","roc_auc",0.575842696629214
7,"TLP","pr_auc",0.386102191094195
7,"TLP","f1",0
7,"TLP","recall",0
7,"TLP","precision",0
7,"TLP","specificity",0.943820224719101
7,"TLP","mcc",-0.0698941903917124
9,"Random Forest","balanced_accuracy",0.702797202797203
9,"Random Forest","roc_auc",0.75
9,"Random Forest","pr_auc",0.381973449908163
9,"Random Forest","f1",0.291666666666667
9,"Random Forest","recall",0.636363636363636
9,"Random Forest","precision",0.189189189189189
9,"Random Forest","specificity",0.769230769230769
9,"Random Forest","mcc",0.24725349725236
9,"SBM","balanced_accuracy",0.488111888111888
9,"SBM","roc_auc",0.552797202797203
9,"SBM","pr_auc",0.33408660270368
9,"SBM","f1",0.131868131868132
9,"SBM","recall",0.545454545454545
9,"SBM","precision",0.075
9,"SBM","specificity",0.430769230769231
9,"SBM","mcc",-0.0128706650221748
9,"Matching_Centrality","balanced_accuracy",0.614335664335664
9,"Matching_Centrality","roc_auc",0.638111888111888
9,"Matching_Centrality","pr_auc",0.330042807151811
9,"Matching_Centrality","f1",0.197183098591549
9,"Matching_Centrality","recall",0.636363636363636
9,"Matching_Centrality","precision",0.116666666666667
9,"Matching_Centrality","specificity",0.592307692307692
9,"Matching_Centrality","mcc",0.12403995479647
9,"TLP","balanced_accuracy",0.715034965034965
9,"TLP","roc_auc",0.765384615384615
9,"TLP","pr_auc",0.381973449908163
9,"TLP","f1",0.375
9,"TLP","recall",0.545454545454545
9,"TLP","precision",0.285714285714286
9,"TLP","specificity",0.884615384615385
9,"TLP","mcc",0.32397151488602
11,"Random Forest","balanced_accuracy",0.716179653679654
11,"Random Forest","roc_auc",0.787743506493507
11,"Random Forest","pr_auc",0.433336966549174
11,"Random Forest","f1",0.359375
11,"Random Forest","recall",0.958333333333333
11,"Random Forest","precision",0.221153846153846
11,"Random Forest","specificity",0.474025974025974
11,"Random Forest","mcc",0.299625149812612
11,"SBM","balanced_accuracy",0.555735930735931
11,"SBM","roc_auc",0.627705627705628
11,"SBM","pr_auc",0.318032224443587
11,"SBM","f1",0.258823529411765
11,"SBM","recall",0.916666666666667
11,"SBM","precision",0.150684931506849
11,"SBM","specificity",0.194805194805195
11,"SBM","mcc",0.0991470547663273
11,"Matching_Centrality","balanced_accuracy",0.630411255411255
11,"Matching_Centrality","roc_auc",0.795725108225108
11,"Matching_Centrality","pr_auc",0.323121920221807
11,"Matching_Centrality","f1",0.299319727891156
11,"Matching_Centrality","recall",0.916666666666667
11,"Matching_Centrality","precision",0.178861788617886
11,"Matching_Centrality","specificity",0.344155844155844
11,"Matching_Centrality","mcc",0.192786736728754
11,"TLP","balanced_accuracy",0.679112554112554
11,"TLP","roc_auc",0.845779220779221
11,"TLP","pr_auc",0.433336966549174
11,"TLP","f1",0.465116279069767
11,"TLP","recall",0.416666666666667
11,"TLP","precision",0.526315789473684
11,"TLP","specificity",0.941558441558442
11,"TLP","mcc",0.39622934926147
13,"Random Forest","balanced_accuracy",0.77757507718215
13,"Random Forest","roc_auc",0.85273411918795
13,"Random Forest","pr_auc",0.345710622046802
13,"Random Forest","f1",0.256410256410256
13,"Random Forest","recall",0.714285714285714
13,"Random Forest","precision",0.15625
13,"Random Forest","specificity",0.840864440078585
13,"Random Forest","mcc",0.281189126199301
13,"SBM","balanced_accuracy",0.709654785293292
13,"SBM","roc_auc",0.739288053138741
13,"SBM","pr_auc",0.325587322332624
13,"SBM","f1",0.147321428571429
13,"SBM","recall",0.785714285714286
13,"SBM","precision",0.0812807881773399
13,"SBM","specificity",0.633595284872299
13,"SBM","mcc",0.168260206810823
13,"Matching_Centrality","balanced_accuracy",0.718869866217607
13,"Matching_Centrality","roc_auc",0.758934418561138
13,"Matching_Centrality","pr_auc",0.315733614362868
13,"Matching_Centrality","f1",0.158415841584158
13,"Matching_Centrality","recall",0.761904761904762
13,"Matching_Centrality","precision",0.0883977900552486
13,"Matching_Centrality","specificity",0.675834970530452
13,"Matching_Centrality","mcc",0.180066326932839
13,"TLP","balanced_accuracy",0.64407334643091
13,"TLP","roc_auc",0.842992796332678
13,"TLP","pr_auc",0.367674995247793
13,"TLP","f1",0.274509803921569
13,"TLP","recall",0.333333333333333
13,"TLP","precision",0.233333333333333
13,"TLP","specificity",0.954813359528487
13,"TLP","mcc",0.243240870197206
15,"Random Forest","balanced_accuracy",0.640557939914163
15,"Random Forest","roc_auc",0.715784453981879
15,"Random Forest","pr_auc",0.37611125991011
15,"Random Forest","f1",0.230769230769231
15,"Random Forest","recall",0.5
15,"Random Forest","precision",0.15
15,"Random Forest","specificity",0.781115879828326
15,"Random Forest","mcc",0.170062000375942
15,"SBM","balanced_accuracy",0.552217453505007
15,"SBM","roc_auc",0.612303290414878
15,"SBM","pr_auc",0.322073665347521
15,"SBM","f1",0.149068322981366
15,"SBM","recall",0.666666666666667
15,"SBM","precision",0.0839160839160839
15,"SBM","specificity",0.437768240343348
15,"SBM","mcc",0.0544226895888714
15,"Matching_Centrality","balanced_accuracy",0.562827849308536
15,"Matching_Centrality","roc_auc",0.669289461134955
15,"Matching_Centrality","pr_auc",0.322912554193204
15,"Matching_Centrality","f1",0.152941176470588
15,"Matching_Centrality","recall",0.722222222222222
15,"Matching_Centrality","precision",0.0855263157894737
15,"Matching_Centrality","specificity",0.40343347639485
15,"Matching_Centrality","mcc",0.0663371807945439
15,"TLP","balanced_accuracy",0.625655698617072
15,"TLP","roc_auc",0.671793037672866
15,"TLP","pr_auc",0.37611125991011
15,"TLP","f1",0.225352112676056
15,"TLP","recall",0.444444444444444
15,"TLP","precision",0.150943396226415
15,"TLP","specificity",0.8068669527897
15,"TLP","mcc",0.15887511132686
17,"Random Forest","balanced_accuracy",0.595198675496689
17,"Random Forest","roc_auc",0.859271523178808
17,"Random Forest","pr_auc",0.355942429636578
17,"Random Forest","f1",0.210526315789474
17,"Random Forest","recall",0.25
17,"Random Forest","precision",0.181818181818182
17,"Random Forest","specificity",0.940397350993378
17,"Random Forest","mcc",0.164008806635057
17,"SBM","balanced_accuracy",0.485099337748344
17,"SBM","roc_auc",0.502483443708609
17,"SBM","pr_auc",0.335094725951341
17,"SBM","f1",0.0869565217391304
17,"SBM","recall",0.5
17,"SBM","precision",0.0476190476190476
17,"SBM","specificity",0.470198675496689
17,"SBM","mcc",-0.0130496468487107
17,"Matching_Centrality","balanced_accuracy",0.623344370860927
17,"Matching_Centrality","roc_auc",0.652317880794702
17,"Matching_Centrality","pr_auc",0.320594049312268
17,"Matching_Centrality","f1",0.133333333333333
17,"Matching_Centrality","recall",0.75
17,"Matching_Centrality","precision",0.0731707317073171
17,"Matching_Centrality","specificity",0.496688741721854
17,"Matching_Centrality","mcc",0.107902251833603
17,"TLP","balanced_accuracy",0.605132450331126
17,"TLP","roc_auc",0.674254966887417
17,"TLP","pr_auc",0.379405143638529
17,"TLP","f1",0.25
17,"TLP","recall",0.25
17,"TLP","precision",0.25
17,"TLP","specificity",0.960264900662252
17,"TLP","mcc",0.210264900662252
19,"Random Forest","balanced_accuracy",0.441860465116279
19,"Random Forest","roc_auc",0.532558139534884
19,"Random Forest","pr_auc",0.360341504391041
19,"Random Forest","f1",0
19,"Random Forest","recall",0
19,"Random Forest","precision",0
19,"Random Forest","specificity",0.883720930232558
19,"Random Forest","mcc",-0.0847214279625581
19,"SBM","balanced_accuracy",0.402325581395349
19,"SBM","roc_auc",0.613953488372093
19,"SBM","pr_auc",0.366160481408141
19,"SBM","f1",0.05
19,"SBM","recall",0.2
19,"SBM","precision",0.0285714285714286
19,"SBM","specificity",0.604651162790698
19,"SBM","mcc",-0.0914991421995628
19,"Matching_Centrality","balanced_accuracy",0.486046511627907
19,"Matching_Centrality","roc_auc",0.430232558139535
19,"Matching_Centrality","pr_auc",0.328060913596886
19,"Matching_Centrality","f1",0.0967741935483871
19,"Matching_Centrality","recall",0.6
19,"Matching_Centrality","precision",0.0526315789473684
19,"Matching_Centrality","specificity",0.372093023255814
19,"Matching_Centrality","mcc",-0.013145288799074
19,"TLP","balanced_accuracy",0.441860465116279
19,"TLP","roc_auc",0.783720930232558
19,"TLP","pr_auc",0.360341504391041
19,"TLP","f1",0
19,"TLP","recall",0
19,"TLP","precision",0
19,"TLP","specificity",0.883720930232558
19,"TLP","mcc",-0.0847214279625581
21,"Random Forest","balanced_accuracy",0.678352206582707
21,"Random Forest","roc_auc",0.824637527780718
21,"Random Forest","pr_auc",0.331517746920861
21,"Random Forest","f1",0.236842105263158
21,"Random Forest","recall",0.409090909090909
21,"Random Forest","precision",0.166666666666667
21,"Random Forest","specificity",0.947613504074505
21,"Random Forest","mcc",0.232042090869058
21,"SBM","balanced_accuracy",0.545031220234945
21,"SBM","roc_auc",0.496057783892475
21,"SBM","pr_auc",0.324731428318807
21,"SBM","f1",0.060377358490566
21,"SBM","recall",0.363636363636364
21,"SBM","precision",0.0329218106995885
21,"SBM","specificity",0.726426076833527
21,"SBM","mcc",0.0314440267642006
21,"Matching_Centrality","balanced_accuracy",0.668536353053233
21,"Matching_Centrality","roc_auc",0.692507143613081
21,"Matching_Centrality","pr_auc",0.318018114137866
21,"Matching_Centrality","f1",0.112676056338028
21,"Matching_Centrality","recall",0.545454545454545
21,"Matching_Centrality","precision",0.06282722513089
21,"Matching_Centrality","specificity",0.791618160651921
21,"Matching_Centrality","mcc",0.127641024397828
21,"TLP","balanced_accuracy",0.535559318446396
21,"TLP","roc_auc",0.815800613821568
21,"TLP","pr_auc",0.35761958737122
21,"TLP","f1",0.0975609756097561
21,"TLP","recall",0.0909090909090909
21,"TLP","precision",0.105263157894737
21,"TLP","specificity",0.980209545983702
21,"TLP","mcc",0.0763942924690131
23,"Random Forest","balanced_accuracy",0.639107611548556
23,"Random Forest","roc_auc",0.84251968503937
23,"Random Forest","pr_auc",0.350977624348993
23,"Random Forest","f1",0.266666666666667
23,"Random Forest","recall",0.333333333333333
23,"Random Forest","precision",0.222222222222222
23,"Random Forest","specificity",0.94488188976378
23,"Random Forest","mcc",0.229893280712281
23,"SBM","balanced_accuracy",0.493438320209974
23,"SBM","roc_auc",0.528215223097113
23,"SBM","pr_auc",0.353350677665732
23,"SBM","f1",0.0769230769230769
23,"SBM","recall",0.333333333333333
23,"SBM","precision",0.0434782608695652
23,"SBM","specificity",0.653543307086614
23,"SBM","mcc",-0.00572643020988267
23,"Matching_Centrality","balanced_accuracy",0.584645669291339
23,"Matching_Centrality","roc_auc",0.479330708661417
23,"Matching_Centrality","pr_auc",0.324793540364713
23,"Matching_Centrality","f1",0.117647058823529
23,"Matching_Centrality","recall",0.5
23,"Matching_Centrality","precision",0.0666666666666667
23,"Matching_Centrality","specificity",0.669291338582677
23,"Matching_Centrality","mcc",0.0742616563600946
23,"TLP","balanced_accuracy",0.518044619422572
23,"TLP","roc_auc",0.716699475065617
23,"TLP","pr_auc",0.36248106342856
23,"TLP","f1",0.08
23,"TLP","recall",0.0833333333333333
23,"TLP","precision",0.0769230769230769
23,"TLP","specificity",0.952755905511811
23,"TLP","mcc",0.0347418760962488
25,"Random Forest","balanced_accuracy",0.538149350649351
25,"Random Forest","roc_auc",0.628246753246753
25,"Random Forest","pr_auc",0.377948741123785
25,"Random Forest","f1",0.146341463414634
25,"Random Forest","recall",0.428571428571429
25,"Random Forest","precision",0.0882352941176471
25,"Random Forest","specificity",0.647727272727273
25,"Random Forest","mcc",0.0415817847392547
25,"SBM","balanced_accuracy",0.533279220779221
25,"SBM","roc_auc",0.61525974025974
25,"SBM","pr_auc",0.332397242789372
25,"SBM","f1",0.144927536231884
25,"SBM","recall",0.714285714285714
25,"SBM","precision",0.0806451612903226
25,"SBM","specificity",0.352272727272727
25,"SBM","mcc",0.0365208339414255
25,"Matching_Centrality","balanced_accuracy",0.475649350649351
25,"Matching_Centrality","roc_auc",0.491883116883117
25,"Matching_Centrality","pr_auc",0.337467745310283
25,"Matching_Centrality","f1",0.115384615384615
25,"Matching_Centrality","recall",0.428571428571429
25,"Matching_Centrality","precision",0.0666666666666667
25,"Matching_Centrality","specificity",0.522727272727273
25,"Matching_Centrality","mcc",-0.0254823595718813
25,"TLP","balanced_accuracy",0.543019480519481
25,"TLP","roc_auc",0.538961038961039
25,"TLP","pr_auc",0.377948741123785
25,"TLP","f1",0.153846153846154
25,"TLP","recall",0.142857142857143
25,"TLP","precision",0.166666666666667
25,"TLP","specificity",0.943181818181818
25,"TLP","mcc",0.0924091307390229
27,"Random Forest","balanced_accuracy",0.682511737089202
27,"Random Forest","roc_auc",0.834507042253521
27,"Random Forest","pr_auc",0.381888005382969
27,"Random Forest","f1",0.28
27,"Random Forest","recall",0.583333333333333
27,"Random Forest","precision",0.184210526315789
27,"Random Forest","specificity",0.78169014084507
27,"Random Forest","mcc",0.226952408793777
27,"SBM","balanced_accuracy",0.453638497652582
27,"SBM","roc_auc",0.53462441314554
27,"SBM","pr_auc",0.321104093287539
27,"SBM","f1",0.121739130434783
27,"SBM","recall",0.583333333333333
27,"SBM","precision",0.0679611650485437
27,"SBM","specificity",0.323943661971831
27,"SBM","mcc",-0.0528102947396984
27,"Matching_Centrality","balanced_accuracy",0.71537558685446
27,"Matching_Centrality","roc_auc",0.753521126760563
27,"Matching_Centrality","pr_auc",0.317927680293891
27,"Matching_Centrality","f1",0.239130434782609
27,"Matching_Centrality","recall",0.916666666666667
27,"Matching_Centrality","precision",0.1375
27,"Matching_Centrality","specificity",0.514084507042254
27,"Matching_Centrality","mcc",0.231100247897096
27,"TLP","balanced_accuracy",0.627934272300469
27,"TLP","roc_auc",0.807805164319249
27,"TLP","pr_auc",0.381888005382969
27,"TLP","f1",0.296296296296296
27,"TLP","recall",0.333333333333333
27,"TLP","precision",0.266666666666667
27,"TLP","specificity",0.922535211267606
27,"TLP","mcc",0.23131226669225
29,"Random Forest","balanced_accuracy",0.607159406858202
29,"Random Forest","roc_auc",0.788924930491196
29,"Random Forest","pr_auc",0.343841388809395
29,"Random Forest","f1",0.166666666666667
29,"Random Forest","recall",0.307692307692308
29,"Random Forest","precision",0.114285714285714
29,"Random Forest","specificity",0.906626506024096
29,"Random Forest","mcc",0.135171815118946
29,"SBM","balanced_accuracy",0.397011121408712
29,"SBM","roc_auc",0.607738646895273
29,"SBM","pr_auc",0.3328809983022
29,"SBM","f1",0.0372670807453416
29,"SBM","recall",0.230769230769231
29,"SBM","precision",0.0202702702702703
29,"SBM","specificity",0.563253012048193
29,"SBM","mcc",-0.0792495987819287
29,"Matching_Centrality","balanced_accuracy",0.611098239110287
29,"Matching_Centrality","roc_auc",0.51274328081557
29,"Matching_Centrality","pr_auc",0.324479824310323
29,"Matching_Centrality","f1",0.112
29,"Matching_Centrality","recall",0.538461538461538
29,"Matching_Centrality","precision",0.0625
29,"Matching_Centrality","specificity",0.683734939759036
29,"Matching_Centrality","mcc",0.0903630575310933
29,"TLP","balanced_accuracy",0.602641334569045
29,"TLP","roc_auc",0.630213160333642
29,"TLP","pr_auc",0.343841388809395
29,"TLP","f1",0.156862745098039
29,"TLP","recall",0.307692307692308
29,"TLP","precision",0.105263157894737
29,"TLP","specificity",0.897590361445783
29,"TLP","mcc",0.124862497613022
31,"Random Forest","balanced_accuracy",0.678179824561403
31,"Random Forest","roc_auc",0.768092105263158
31,"Random Forest","pr_auc",0.422924990692809
31,"Random Forest","f1",0.320987654320988
31,"Random Forest","recall",0.8125
31,"Random Forest","precision",0.2
31,"Random Forest","specificity",0.543859649122807
31,"Random Forest","mcc",0.234146452895424
31,"SBM","balanced_accuracy",0.395833333333333
31,"SBM","roc_auc",0.541666666666667
31,"SBM","pr_auc",0.326526408657137
31,"SBM","f1",0.165289256198347
31,"SBM","recall",0.625
31,"SBM","precision",0.0952380952380952
31,"SBM","specificity",0.166666666666667
31,"SBM","mcc",-0.173662690750576
31,"Matching_Centrality","balanced_accuracy",0.531798245614035
31,"Matching_Centrality","roc_auc",0.53234649122807
31,"Matching_Centrality","pr_auc",0.332582927850605
31,"Matching_Centrality","f1",0.222222222222222
31,"Matching_Centrality","recall",0.625
31,"Matching_Centrality","precision",0.135135135135135
31,"Matching_Centrality","specificity",0.43859649122807
31,"Matching_Centrality","mcc",0.0421925427272357
31,"TLP","balanced_accuracy",0.5
31,"TLP","roc_auc",0.639254385964912
31,"TLP","pr_auc",0.422924990692809
31,"TLP","f1",0
31,"TLP","recall",0
31,"TLP","precision",0
31,"TLP","specificity",1
31,"TLP","mcc",0
33,"Random Forest","balanced_accuracy",0.77059925093633
33,"Random Forest","roc_auc",0.754889721181856
33,"Random Forest","pr_auc",0.368096444680773
33,"Random Forest","f1",0.27027027027027
33,"Random Forest","recall",0.833333333333333
33,"Random Forest","precision",0.161290322580645
33,"Random Forest","specificity",0.707865168539326
33,"Random Forest","mcc",0.280773671050978
33,"SBM","balanced_accuracy",0.517478152309613
33,"SBM","roc_auc",0.571785268414482
33,"SBM","pr_auc",0.334080801250357
33,"SBM","f1",0.119760479041916
33,"SBM","recall",0.555555555555556
33,"SBM","precision",0.0671140939597315
33,"SBM","specificity",0.47940074906367
33,"SBM","mcc",0.0170237334273092
33,"Matching_Centrality","balanced_accuracy",0.636392009987516
33,"Matching_Centrality","roc_auc",0.708489388264669
33,"Matching_Centrality","pr_auc",0.322572101397311
33,"Matching_Centrality","f1",0.172185430463576
33,"Matching_Centrality","recall",0.722222222222222
33,"Matching_Centrality","precision",0.0977443609022556
33,"Matching_Centrality","specificity",0.550561797752809
33,"Matching_Centrality","mcc",0.133003538092027
33,"TLP","balanced_accuracy",0.676966292134831
33,"TLP","roc_auc",0.769558884727424
33,"TLP","pr_auc",0.368096444680773
33,"TLP","f1",0.272727272727273
33,"TLP","recall",0.5
33,"TLP","precision",0.1875
33,"TLP","specificity",0.853932584269663
33,"TLP","mcc",0.230047563922993
35,"Random Forest","balanced_accuracy",0.687737041719343
35,"Random Forest","roc_auc",0.823851664559629
35,"Random Forest","pr_auc",0.345746610561328
35,"Random Forest","f1",0.315789473684211
35,"Random Forest","recall",0.428571428571429
35,"Random Forest","precision",0.25
35,"Random Forest","specificity",0.946902654867257
35,"Random Forest","mcc",0.291098697972812
35,"SBM","balanced_accuracy",0.472081753055204
35,"SBM","roc_auc",0.541930046354825
35,"SBM","pr_auc",0.335286549702868
35,"SBM","f1",0.0628930817610063
35,"SBM","recall",0.357142857142857
35,"SBM","precision",0.0344827586206897
35,"SBM","specificity",0.587020648967552
35,"SBM","mcc",-0.0221496229862515
35,"Matching_Centrality","balanced_accuracy",0.699325747998314
35,"Matching_Centrality","roc_auc",0.690265486725664
35,"Matching_Centrality","pr_auc",0.332664283073611
35,"Matching_Centrality","f1",0.152671755725191
35,"Matching_Centrality","recall",0.714285714285714
35,"Matching_Centrality","precision",0.0854700854700855
35,"Matching_Centrality","specificity",0.684365781710914
35,"Matching_Centrality","mcc",0.165275444088701
35,"TLP","balanced_accuracy",0.704277286135693
35,"TLP","roc_auc",0.769279393173198
35,"TLP","pr_auc",0.345746610561328
35,"TLP","f1",0.269230769230769
35,"TLP","recall",0.5
35,"TLP","precision",0.184210526315789
35,"TLP","specificity",0.908554572271386
35,"TLP","mcc",0.257256802226714
37,"Random Forest","balanced_accuracy",0.501394829830761
37,"Random Forest","roc_auc",0.708108610749488
37,"Random Forest","pr_auc",0.338815170143013
37,"Random Forest","f1",0.0506329113924051
37,"Random Forest","recall",0.105263157894737
37,"Random Forest","precision",0.0333333333333333
37,"Random Forest","specificity",0.897526501766785
37,"Random Forest","mcc",0.001629975068907
37,"SBM","balanced_accuracy",0.406499907011345
37,"SBM","roc_auc",0.704668030500279
37,"SBM","pr_auc",0.332621395690468
37,"SBM","f1",0.032258064516129
37,"SBM","recall",0.210526315789474
37,"SBM","precision",0.0174672489082969
37,"SBM","specificity",0.602473498233215
37,"SBM","mcc",-0.0679179101924169
37,"Matching_Centrality","balanced_accuracy",0.430351497117352
37,"Matching_Centrality","roc_auc",0.669518318765111
37,"Matching_Centrality","pr_auc",0.3315704311637
37,"Matching_Centrality","f1",0.0361990950226244
37,"Matching_Centrality","recall",0.210526315789474
37,"Matching_Centrality","precision",0.0198019801980198
37,"Matching_Centrality","specificity",0.65017667844523
37,"Matching_Centrality","mcc",-0.0519339942574993
37,"TLP","balanced_accuracy",0.494513669332341
37,"TLP","roc_auc",0.543286219081272
37,"TLP","pr_auc",0.383356417241795
37,"TLP","f1",0.0357142857142857
37,"TLP","recall",0.0526315789473684
37,"TLP","precision",0.027027027027027
37,"TLP","specificity",0.936395759717314
37,"TLP","mcc",-0.00799108683526898
39,"Random Forest","balanced_accuracy",0.651216305062459
39,"Random Forest","roc_auc",0.696909927679158
39,"Random Forest","pr_auc",0.356177886002556
39,"Random Forest","f1",0.216216216216216
39,"Random Forest","recall",0.444444444444444
39,"Random Forest","precision",0.142857142857143
39,"Random Forest","specificity",0.857988165680473
39,"Random Forest","mcc",0.181998823032211
39,"SBM","balanced_accuracy",0.476660092044707
39,"SBM","roc_auc",0.423076923076923
39,"SBM","pr_auc",0.365075475522594
39,"SBM","f1",0.0833333333333333
39,"SBM","recall",0.444444444444444
39,"SBM","precision",0.0459770114942529
39,"SBM","specificity",0.50887573964497
39,"SBM","mcc",-0.0204603669899044
39,"Matching_Centrality","balanced_accuracy",0.585470085470085
39,"Matching_Centrality","roc_auc",0.583168967784352
39,"Matching_Centrality","pr_auc",0.341858237307654
39,"Matching_Centrality","f1",0.126582278481013
39,"Matching_Centrality","recall",0.555555555555556
39,"Matching_Centrality","precision",0.0714285714285714
39,"Matching_Centrality","specificity",0.615384615384615
39,"Matching_Centrality","mcc",0.0766739510380394
39,"TLP","balanced_accuracy",0.624589086127548
39,"TLP","roc_auc",0.602564102564103
39,"TLP","pr_auc",0.356177886002556
39,"TLP","f1",0.173913043478261
39,"TLP","recall",0.444444444444444
39,"TLP","precision",0.108108108108108
39,"TLP","specificity",0.804733727810651
39,"TLP","mcc",0.134543953358067
41,"Random Forest","balanced_accuracy",0.526484751203852
41,"Random Forest","roc_auc",0.764446227929374
41,"Random Forest","pr_auc",0.343992366389511
41,"Random Forest","f1",0.0833333333333333
41,"Random Forest","recall",0.142857142857143
41,"Random Forest","precision",0.0588235294117647
41,"Random Forest","specificity",0.910112359550562
41,"Random Forest","mcc",0.0349869281257136
41,"SBM","balanced_accuracy",0.524879614767255
41,"SBM","roc_auc",0.445024077046549
41,"SBM","pr_auc",0.38015812393283
41,"SBM","f1",0.0784313725490196
41,"SBM","recall",0.285714285714286
41,"SBM","precision",0.0454545454545455
41,"SBM","specificity",0.764044943820225
41,"SBM","mcc",0.0222995846382534
