subsample_ID,name,community,type,layer,fraction,repetition
902,M_SD_Ruggera_2016_Los_Chorizos,Plant-Seed Dispersers,Monolayer,1,0.95,1
903,M_SD_Ruggera_2016_Los_Chorizos,Plant-Seed Dispersers,Monolayer,1,1,1
904,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,0.7,1
905,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,0.75,1
906,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,0.8,1
907,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,0.85,1
908,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,0.9,1
909,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,0.95,1
910,M_PL_Lara-Romero_2016_nevero-Pasture-9,Plant-Pollinator,Monolayer,1,1,1
911,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,0.7,1
912,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,0.75,1
913,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,0.8,1
914,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,0.85,1
915,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,0.9,1
916,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,0.95,1
917,M_PL_Kaiser-Bunbury_2014_061_43,Plant-Pollinator,Monolayer,1,1,1
918,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,0.7,1
919,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,0.75,1
920,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,0.8,1
921,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,0.85,1
922,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,0.9,1
923,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,0.95,1
924,M_SD_Ruggera_2016_Quebrada_del_Port,Plant-Seed Dispersers,Monolayer,1,1,1
925,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,0.7,1
926,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,0.75,1
927,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,0.8,1
928,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,0.85,1
929,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,0.9,1
930,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,0.95,1
931,M_PL_Gilarranz_2015_PiedraAlta,Plant-Pollinator,Monolayer,1,1,1
932,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,0.7,1
933,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,0.75,1
934,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,0.8,1
935,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,0.85,1
936,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,0.9,1
937,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,0.95,1
938,M_PL_Kaiser-Bunbury_2010_060_21,Plant-Pollinator,Monolayer,1,1,1
939,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.7,1
940,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.75,1
941,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.8,1
942,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.85,1
943,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.9,1
944,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.95,1
945,M_PL_Brosi2017_Past_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,1,1
946,A_HP_Arthur1976,Host-Parasite,Monolayer,1,0.7,1
947,A_HP_Arthur1976,Host-Parasite,Monolayer,1,0.75,1
948,A_HP_Arthur1976,Host-Parasite,Monolayer,1,0.8,1
949,A_HP_Arthur1976,Host-Parasite,Monolayer,1,0.85,1
950,A_HP_Arthur1976,Host-Parasite,Monolayer,1,0.9,1
951,A_HP_Arthur1976,Host-Parasite,Monolayer,1,0.95,1
952,A_HP_Arthur1976,Host-Parasite,Monolayer,1,1,1
953,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,0.7,1
954,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,0.75,1
955,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,0.8,1
956,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,0.85,1
957,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,0.9,1
958,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,0.95,1
959,M_SD_Souza_Laurindo_2017,Plant-Seed Dispersers,Monolayer,1,1,1
960,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,0.7,1
961,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,0.75,1
962,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,0.8,1
963,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,0.85,1
964,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,0.9,1
965,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,0.95,1
966,M_PL_Lara-Romero_2016_penalara-Pasture-8,Plant-Pollinator,Monolayer,1,1,1
967,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,0.7,1
968,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,0.75,1
969,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,0.8,1
970,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,0.85,1
971,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,0.9,1
972,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,0.95,1
973,M_PL_Carstensen2017_Gomera,Plant-Pollinator,Monolayer,1,1,1
974,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,0.7,1
975,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,0.75,1
976,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,0.8,1
977,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,0.85,1
978,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,0.9,1
979,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,0.95,1
980,M_SD_Wilms_2006,Plant-Seed Dispersers,Monolayer,1,1,1
981,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,0.7,1
982,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,0.75,1
983,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,0.8,1
984,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,0.85,1
985,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,0.9,1
986,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,0.95,1
987,M_SD_Quijano-Vasquez_2017,Plant-Seed Dispersers,Monolayer,1,1,1
988,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,0.7,1
989,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,0.75,1
990,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,0.8,1
991,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,0.85,1
992,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,0.9,1
993,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,0.95,1
994,A_HP_Hadfield_2013_013,Host-Parasite,Monolayer,1,1,1
995,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,0.7,1
996,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,0.75,1
997,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,0.8,1
998,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,0.85,1
999,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,0.9,1
1000,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,0.95,1
1001,M_PL_Orford_2016_Field-4,Plant-Pollinator,Monolayer,1,1,1
1002,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,0.7,1
1003,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,0.75,1
1004,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,0.8,1
1005,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,0.85,1
1006,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,0.9,1
1007,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,0.95,1
1008,M_SD_Walther_2018,Plant-Seed Dispersers,Monolayer,1,1,1
1009,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,0.7,1
1010,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,0.75,1
1011,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,0.8,1
1012,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,0.85,1
1013,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,0.9,1
1014,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,0.95,1
1015,M_SD_Albrecht_111_2012,Plant-Seed Dispersers,Monolayer,1,1,1
1016,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,0.7,1
1017,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,0.75,1
1018,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,0.8,1
1019,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,0.85,1
1020,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,0.9,1
1021,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,0.95,1
1022,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-2,Plant-Pollinator,Monolayer,1,1,1
1023,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,0.7,1
1024,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,0.75,1
1025,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,0.8,1
1026,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,0.85,1
1027,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,0.9,1
1028,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,0.95,1
1029,M_PL_Brosi2017_Rustlers_2013_Control,Plant-Pollinator,Monolayer,1,1,1
1030,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,0.7,1
1031,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,0.75,1
1032,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,0.8,1
1033,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,0.85,1
1034,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,0.9,1
1035,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,0.95,1
1036,M_SD_Chen_1999,Plant-Seed Dispersers,Monolayer,1,1,1
1037,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,0.7,1
1038,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,0.75,1
1039,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,0.8,1
1040,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,0.85,1
1041,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,0.9,1
1042,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,0.95,1
1043,A_HP_Hadfield_2013_046,Host-Parasite,Monolayer,1,1,1
1044,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,0.7,1
1045,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,0.75,1
1046,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,0.8,1
1047,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,0.85,1
1048,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,0.9,1
1049,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,0.95,1
1050,M_SD_Castano_2009,Plant-Seed Dispersers,Monolayer,1,1,1
1051,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,0.7,1
1052,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,0.75,1
1053,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,0.8,1
1054,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,0.85,1
1055,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,0.9,1
1056,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,0.95,1
1057,M_SD_Fuentes_1994,Plant-Seed Dispersers,Monolayer,1,1,1
1058,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,0.7,1
1059,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,0.75,1
1060,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,0.8,1
1061,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,0.85,1
1062,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,0.9,1
1063,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,0.95,1
1064,M_SD_Kone_2008,Plant-Seed Dispersers,Monolayer,1,1,1
1065,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,0.7,1
1066,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,0.75,1
1067,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,0.8,1
1068,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,0.85,1
1069,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,0.9,1
1070,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,0.95,1
1071,M_SD_Garcia-Estrada_2012,Plant-Seed Dispersers,Monolayer,1,1,1
1072,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,0.7,1
1073,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,0.75,1
1074,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,0.8,1
1075,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,0.85,1
1076,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,0.9,1
1077,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,0.95,1
1078,M_PL_Orford_2016_Farm-2013-B1,Plant-Pollinator,Monolayer,1,1,1
1079,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,0.7,1
1080,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,0.75,1
1081,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,0.8,1
1082,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,0.85,1
1083,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,0.9,1
1084,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,0.95,1
1085,M_SD_Ruggera_2016_A,Plant-Seed Dispersers,Monolayer,1,1,1
1086,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,0.7,1
1087,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,0.75,1
1088,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,0.8,1
1089,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,0.85,1
1090,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,0.9,1
1091,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,0.95,1
1092,M_PL_Kaiser-Bunbury_2014_061_26,Plant-Pollinator,Monolayer,1,1,1
1093,A_HP_belay14,Host-Parasite,Monolayer,1,0.7,1
1094,A_HP_belay14,Host-Parasite,Monolayer,1,0.75,1
1095,A_HP_belay14,Host-Parasite,Monolayer,1,0.8,1
1096,A_HP_belay14,Host-Parasite,Monolayer,1,0.85,1
1097,A_HP_belay14,Host-Parasite,Monolayer,1,0.9,1
1098,A_HP_belay14,Host-Parasite,Monolayer,1,0.95,1
1099,A_HP_belay14,Host-Parasite,Monolayer,1,1,1
1100,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,0.7,1
1101,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,0.75,1
1102,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,0.8,1
1103,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,0.85,1
1104,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,0.9,1
1105,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,0.95,1
1106,M_SD_Jaroszewicz_2013,Plant-Seed Dispersers,Monolayer,1,1,1
1107,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,0.7,1
1108,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,0.75,1
1109,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,0.8,1
1110,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,0.85,1
1111,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,0.9,1
1112,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,0.95,1
1113,M_PL_Orford_2016_Field-49,Plant-Pollinator,Monolayer,1,1,1
1114,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,0.7,1
1115,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,0.75,1
1116,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,0.8,1
1117,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,0.85,1
1118,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,0.9,1
1119,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,0.95,1
1120,A_HP_Hadfield_2013_008,Host-Parasite,Monolayer,1,1,1
1121,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,0.7,1
1122,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,0.75,1
1123,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,0.8,1
1124,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,0.85,1
1125,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,0.9,1
1126,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,0.95,1
1127,M_SD_Williams_1996_Marsden,Plant-Seed Dispersers,Monolayer,1,1,1
1128,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,0.7,1
1129,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,0.75,1
1130,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,0.8,1
1131,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,0.85,1
1132,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,0.9,1
1133,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,0.95,1
1134,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-7,Plant-Pollinator,Monolayer,1,1,1
1135,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,0.7,1
1136,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,0.75,1
1137,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,0.8,1
1138,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,0.85,1
1139,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,0.9,1
1140,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,0.95,1
1141,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-3,Plant-Pollinator,Monolayer,1,1,1
1142,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,0.7,1
1143,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,0.75,1
1144,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,0.8,1
1145,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,0.85,1
1146,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,0.9,1
1147,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,0.95,1
1148,M_PL_Kaiser-Bunbury_2014_061_16,Plant-Pollinator,Monolayer,1,1,1
1149,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,0.7,1
1150,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,0.75,1
1151,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,0.8,1
1152,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,0.85,1
1153,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,0.9,1
1154,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,0.95,1
1155,A_PH_Macfadyen2009_plant-herb_A6,Plant-Herbivore,Monolayer,1,1,1
1156,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,0.7,1
1157,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,0.75,1
1158,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,0.8,1
1159,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,0.85,1
1160,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,0.9,1
1161,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,0.95,1
1162,M_PL_Kaiser-Bunbury_2010_060_19,Plant-Pollinator,Monolayer,1,1,1
1163,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,0.7,1
1164,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,0.75,1
1165,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,0.8,1
1166,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,0.85,1
1167,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,0.9,1
1168,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,0.95,1
1169,M_PL_Orford_2016_Field-58,Plant-Pollinator,Monolayer,1,1,1
1170,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,0.7,1
1171,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,0.75,1
1172,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,0.8,1
1173,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,0.85,1
1174,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,0.9,1
1175,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,0.95,1
1176,A_PH_Macfadyen2009_plant-herb_B8,Plant-Herbivore,Monolayer,1,1,1
1177,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,0.7,1
1178,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,0.75,1
1179,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,0.8,1
1180,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,0.85,1
1181,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,0.9,1
1182,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,0.95,1
1183,M_SD_Gorchov_1995,Plant-Seed Dispersers,Monolayer,1,1,1
1184,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,0.7,1
1185,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,0.75,1
1186,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,0.8,1
1187,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,0.85,1
1188,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,0.9,1
1189,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,0.95,1
1190,M_SD_Jordano-1,Plant-Seed Dispersers,Monolayer,1,1,1
1191,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,0.7,1
1192,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,0.75,1
1193,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,0.8,1
1194,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,0.85,1
1195,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,0.9,1
1196,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,0.95,1
1197,M_PL_Schemske1978,Plant-Pollinator,Monolayer,1,1,1
1198,A_HP_Hadfield_2013_006,Host-Parasite,Monolayer,1,0.7,1
1199,A_HP_Hadfield_2013_006,Host-Parasite,Monolayer,1,0.75,1
1200,A_HP_Hadfield_2013_006,Host-Parasite,Monolayer,1,0.8,1
1201,A_HP_Hadfield_2013_006,Host-Parasite,Monolayer,1,0.85,1
